event_count,country_United_States,country_Saudi_Arabia,country_India,country_Britain,country_Italy,average_load_time,max_load_time,event_bench_load_success_count,event_profile_search_success_count,event_add_profile_success_count,event_upgrade_plan_count,event_pricing_model_count,event_profile_load_fail_count,event_email_receipt_count,platform_all_count,platform_brbench_count,platform_fb_count,platform_hashtags_count,platform_ig._count,platform_ig_count,platform_li_count,platform_meta_count,platform_nan_count,platform_tk_count,platform_tw_count,platform_xch_count,platform_yt_count,platform_total_count,view_add,view_addprofiles,view_ads,view_bench,view_benchmark,view_brands,view_campaigns,view_connect,view_content-pillars,view_hashtag,view_nan,view_page,view_postsfeed,view_profile,view_proj,view_projecthome,view_reports,view_search,view_settings,view_upgradeplan
174,0,0,1,0,0,3.218318181818182,31.929,0,18,15,0,0,0,3,0,0,15,0,0,86,0,0,12,0,0,54,7,246.14731818181818,0,0,0,0,0,0,1,0,0,0,87,0,0,78,0,8,0,0,0,0
167,0,1,0,0,0,3.2148181818181816,12.541,4,4,3,1,1,0,0,1,0,32,0,0,71,0,0,2,0,0,61,0,195.7558181818182,0,0,0,0,13,4,9,0,0,0,34,0,13,81,0,10,2,0,0,1
66,0,0,0,0,0,0.3276,0.449,9,2,2,1,1,0,0,0,0,0,0,0,0,51,0,1,0,0,14,0,81.7766,0,0,0,0,30,0,4,0,0,0,13,0,0,17,0,2,0,0,0,0
67,0,0,0,0,0,1.175625,1.739,0,4,4,1,1,1,0,0,0,0,0,0,30,0,0,1,0,5,20,11,80.914625,0,0,0,0,0,0,0,0,0,0,24,0,0,36,0,7,0,0,0,0
159,0,0,0,0,0,1.804,4.546,0,13,4,7,6,2,2,0,0,67,0,0,22,0,0,4,0,0,66,0,199.35,0,0,0,0,0,0,0,0,0,0,64,0,0,79,0,9,0,0,0,7
28,0,0,0,0,0,1.367,1.367,0,1,1,0,0,0,4,0,0,0,0,0,15,0,0,8,0,0,5,0,36.734,0,0,0,0,0,0,0,0,0,0,15,0,0,12,0,1,0,0,0,0
13,0,0,1,0,0,0.62225,1.307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,16.92925,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0
82,0,0,0,0,0,1.1380000000000001,1.739,0,7,3,0,0,0,12,0,0,7,0,0,15,0,0,17,0,16,27,0,106.87700000000001,0,0,0,0,0,0,7,0,0,0,44,0,0,27,0,4,0,0,0,0
10,0,0,0,0,0,1.7409999999999999,3.141,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,5,0,17.881999999999998,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,8.151,25.444,2,1,1,3,3,0,12,0,0,0,0,0,74,0,0,15,0,0,20,0,164.595,0,0,0,0,7,0,3,0,0,0,26,0,4,64,0,1,1,0,0,3
5,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
68,0,0,0,0,0,1.2825,1.806,0,1,1,9,9,1,0,0,0,0,0,0,33,1,2,1,1,0,30,0,92.0885,0,0,0,0,0,0,0,1,0,1,30,0,0,26,1,2,0,0,0,7
95,1,0,0,0,0,0.440695652173913,1.417,10,1,1,0,0,0,0,0,3,4,0,0,3,3,0,2,40,3,34,3,108.85769565217392,0,0,0,0,41,0,8,0,0,0,13,0,4,25,0,3,1,0,0,0
89,1,0,0,0,0,2.7585,7.348,1,9,4,0,0,0,0,0,0,24,0,0,0,2,0,2,0,2,57,2,113.1065,0,0,0,0,4,0,0,0,0,9,39,0,13,18,0,6,0,0,0,0
27,0,0,0,0,0,1.9626666666666666,2.17,0,1,1,0,0,0,11,0,0,0,0,0,9,0,0,13,0,0,5,0,44.132666666666665,0,0,0,0,0,0,0,0,0,0,20,0,0,7,0,0,0,0,0,0
3,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17.881999999999998,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
2,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,4.746,28.193,1,4,3,1,1,0,10,0,0,0,0,0,94,0,0,26,1,0,28,0,201.939,0,0,0,0,3,0,0,0,0,0,46,0,4,84,0,10,1,0,1,0
5,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
67,1,0,0,0,0,1.7409999999999999,3.141,0,2,0,0,0,0,9,0,0,0,0,0,1,0,0,23,6,0,37,0,82.882,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,8,0,0,0,0
66,0,0,0,0,0,1.046888888888889,2.233,6,3,2,0,0,0,2,0,0,35,0,0,3,0,1,8,0,0,19,0,82.27988888888889,0,0,0,0,18,0,4,0,0,0,20,0,3,17,0,3,1,0,0,0
249,0,0,0,0,0,3.0759999999999996,4.583,1,20,20,1,1,0,0,0,0,24,0,0,14,0,0,1,17,0,185,8,299.659,0,1,0,0,3,60,2,0,0,0,122,0,0,17,0,42,2,0,0,0
53,0,0,0,0,0,0.2856666666666667,0.374,6,5,5,0,0,0,0,0,0,15,0,0,9,0,0,1,7,0,21,0,69.65966666666667,0,0,0,0,21,0,3,0,0,0,27,0,0,0,0,1,1,0,0,0
20,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,16,0,0,4,0,36.882,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,1.5486,3.044,0,2,1,0,0,1,2,0,0,0,0,0,25,0,1,8,0,0,14,0,58.592600000000004,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,1,0,0,0,0
107,0,0,0,0,0,1.1519230769230768,1.974,3,2,2,0,0,0,12,0,0,0,0,0,58,0,0,15,0,0,34,0,129.12592307692307,0,0,0,0,10,0,7,0,0,0,27,0,15,42,0,4,2,0,0,0
65,0,0,0,0,0,1.1126666666666667,1.176,3,9,9,2,2,0,0,0,0,0,0,0,14,0,0,1,20,0,30,0,92.28866666666667,0,0,0,0,10,0,0,0,0,0,53,0,0,0,1,0,0,0,0,1
4,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,9.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,9,0,38.882,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0.7445555555555556,2.704,26,16,8,1,1,0,5,0,0,33,0,0,43,40,0,12,21,3,123,6,341.4485555555556,0,0,0,0,88,37,3,0,0,0,80,0,0,47,0,25,1,0,0,0
3,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,9.882,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
107,0,0,0,0,0,1.3125454545454547,2.189,0,9,8,0,0,3,0,0,0,0,0,0,53,0,0,1,0,7,46,0,130.50154545454546,0,0,0,0,0,0,0,0,0,0,52,0,0,39,0,16,0,0,0,0
25,1,0,0,0,0,1.7409999999999999,3.141,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,5,0,0,19,0,34.882,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,1.7409999999999999,3.141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,19.881999999999998,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,4.788333333333333,26.678,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,21,0,136.46633333333335,0,0,0,0,0,0,0,0,0,0,36,0,0,54,0,0,0,0,0,0
134,0,0,0,0,0,1.1156666666666668,2.107,2,3,1,0,0,0,4,0,0,96,0,0,0,0,0,9,0,0,29,0,147.22266666666667,0,0,0,0,6,0,6,0,0,0,23,0,8,87,0,3,1,0,0,0
3,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,1.701,1.701,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,5,0,22.402,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0
50,0,0,0,0,0,9.3,22.313,0,2,2,0,0,0,9,0,0,0,0,0,15,0,0,17,11,0,7,0,94.613,0,0,0,0,0,0,0,0,0,0,27,0,0,22,0,1,0,0,0,0
136,0,0,0,0,0,1.8716111111111111,3.084,0,4,4,0,0,0,0,0,0,6,0,0,14,68,0,3,0,0,45,0,148.95561111111112,0,0,0,0,0,15,0,0,0,0,29,0,0,79,0,13,0,0,0,0
2,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,5.319,14.816,26,10,19,1,1,0,0,0,0,35,0,0,50,0,0,1,25,0,28,11,227.135,0,0,0,0,83,0,0,0,0,0,65,0,0,0,0,1,0,0,0,1
37,0,0,0,0,0,14.110285714285713,31.826,0,3,2,0,0,0,2,0,0,0,0,0,19,0,0,4,0,0,14,0,89.93628571428572,0,0,0,0,0,0,0,0,0,0,19,0,0,14,0,4,0,0,0,0
110,0,0,0,0,0,1.0930714285714285,4.64,9,12,6,0,0,0,0,0,0,16,0,0,3,26,0,1,0,0,64,0,142.73307142857144,0,0,0,0,26,0,8,0,0,0,50,0,3,5,0,8,10,0,0,0
22,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,14,0,0,8,0,38.882,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,3.3411851851851853,16.506,1,1,1,8,6,1,0,0,0,0,0,0,113,0,0,1,0,0,31,0,182.8471851851852,0,0,0,0,5,0,2,0,0,0,22,0,0,105,0,2,1,0,0,8
37,0,0,0,0,0,0.564,0.564,1,1,3,0,0,0,2,0,0,0,0,0,7,0,5,6,8,0,11,0,45.128,0,0,0,0,3,0,2,0,0,0,32,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,1.0,2.012,0,8,3,0,0,0,9,1,0,21,0,0,1,0,0,18,19,0,40,0,123.012,0,0,0,0,0,0,0,0,0,0,61,0,5,30,0,4,0,0,0,0
18,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,16,0,0,2,0,34.882,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
75,0,0,1,0,0,0.7735,1.464,0,4,2,0,0,0,2,0,0,0,0,0,0,41,0,4,0,0,30,0,86.2375,0,0,0,0,0,0,10,0,0,0,22,0,8,29,0,3,3,0,0,0
325,0,0,0,0,0,2.0443333333333333,3.447,0,17,16,2,2,6,2,0,0,68,0,0,73,0,0,6,28,10,97,43,375.49133333333333,0,0,0,0,0,0,0,0,0,0,108,0,0,176,0,39,0,0,0,2
13,0,0,0,0,0,2.3705,3.474,0,1,1,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,5,0,21.8445,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0
15,0,0,0,0,0,0.36025,0.514,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,3,0,1,0,21.87425,0,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
54,0,0,0,0,0,1.0285555555555554,1.564,0,4,1,0,0,1,0,0,0,0,0,0,42,0,0,1,0,0,11,0,62.592555555555556,0,0,0,0,0,0,0,0,0,0,15,0,0,39,0,0,0,0,0,0
83,0,0,0,0,0,3.83525,10.419,5,8,8,0,0,0,11,0,0,0,0,0,18,0,0,21,26,0,18,0,129.25425,0,0,0,0,16,0,0,0,0,0,55,0,0,12,0,0,0,0,0,0
94,1,0,0,0,0,1.5287777777777778,2.128,0,4,3,0,0,0,12,0,0,10,0,0,19,6,0,26,0,0,33,0,116.65677777777778,0,0,0,0,0,13,0,0,0,0,49,0,0,28,0,4,0,0,0,0
24,0,0,1,0,0,1.514,1.514,0,1,1,0,0,0,2,0,0,12,0,0,0,0,0,8,0,0,4,0,32.028,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0
149,0,0,0,0,0,2.702125,13.61,0,4,4,0,0,0,2,0,0,0,0,0,124,0,0,5,0,0,20,0,175.312125,0,0,0,0,0,0,0,0,0,0,30,0,0,116,0,3,0,0,0,0
25,0,0,0,0,0,1.754,1.896,0,2,1,0,0,0,2,0,0,0,0,0,8,0,0,5,0,0,12,0,33.65,0,0,0,0,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,0
2,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,1.1732857142857145,4.721,0,1,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,32,0,46.894285714285715,0,0,0,0,0,0,0,0,0,25,12,0,0,2,0,0,0,0,0,0
108,0,0,0,0,0,7.217941176470588,33.071,1,3,3,0,0,0,2,0,0,30,0,0,31,0,0,7,19,0,21,0,157.2889411764706,0,0,0,0,3,0,2,0,0,0,27,0,11,60,0,4,1,0,0,0
52,0,0,0,0,0,1.0132857142857143,1.879,0,1,1,0,0,0,0,0,0,0,0,0,32,0,0,1,0,0,19,0,56.89228571428571,0,0,0,0,0,0,2,0,0,0,8,0,5,27,0,2,8,0,0,0
38,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,5,0,0,33,0,50.882,0,0,0,2,0,0,0,0,0,7,26,0,0,0,0,0,0,0,0,3
4,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,2.3987692307692305,16.636,3,13,5,1,1,0,2,0,0,10,0,0,8,0,0,12,2,0,85,8,169.03476923076923,0,0,0,0,10,31,7,0,0,0,60,0,0,8,0,7,2,0,0,0
24,0,0,1,0,0,1.7409999999999999,3.141,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,15,5,0,32.882,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0
24,0,0,0,0,0,1.7409999999999999,3.141,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,19,0,0,5,0,41.882,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,11.882,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,1.5045000000000002,1.874,0,1,1,0,0,1,2,0,0,0,0,0,9,0,0,4,0,0,7,0,28.378500000000003,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,2,0,0,0,0
62,0,0,0,0,0,1.3365,2.914,0,2,2,0,0,0,4,0,0,42,0,0,0,0,0,10,0,0,11,0,75.2505,0,0,0,0,0,0,0,0,0,0,23,0,0,38,0,2,0,0,0,0
65,0,0,0,0,0,1.68425,3.619,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,30,90.30324999999999,0,0,0,0,20,0,0,0,0,0,37,0,4,0,0,4,0,0,0,0
121,0,0,0,0,0,1.4208888888888889,3.225,0,2,2,2,2,0,4,0,0,0,0,0,97,0,0,11,0,0,13,0,137.6458888888889,0,0,0,0,0,0,0,0,0,0,24,0,0,91,0,6,0,0,0,0
28,0,0,0,0,0,1.659,1.659,0,3,1,0,0,0,9,0,0,0,0,0,0,0,0,14,5,0,9,0,44.318,0,0,0,0,0,0,0,0,0,0,26,0,0,2,0,0,0,0,0,0
27,0,0,0,0,0,0.541,1.311,0,1,1,0,0,0,1,0,0,20,0,0,0,0,0,2,0,0,5,0,31.852,0,0,0,0,0,0,0,0,0,0,10,0,0,17,0,0,0,0,0,0
25,0,0,1,0,0,1.7409999999999999,3.141,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,18,0,0,7,0,43.882,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
30,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,15,0,0,11,0,47.882,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,4,0,0,0,0
170,0,0,0,0,0,2.1829285714285716,8.167,0,9,8,2,1,0,12,0,0,14,0,0,37,23,0,15,0,8,57,16,212.34992857142856,0,0,0,0,0,19,0,0,0,0,64,0,0,80,0,5,0,0,0,2
21,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,16,0,0,5,0,37.882,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,31,0,44.882,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,0,1,3
354,0,0,0,0,0,1.3891399999999998,7.235,19,11,11,14,14,0,11,0,0,3,0,0,6,227,0,17,0,0,99,3,443.62414,0,0,0,0,72,0,23,0,0,0,87,0,11,131,0,13,5,0,0,13
91,0,0,0,0,0,1.1233076923076923,1.843,3,5,2,0,0,0,0,0,0,55,0,0,0,0,0,1,0,0,35,0,103.9663076923077,0,0,0,0,11,0,4,0,0,0,27,0,3,39,0,6,1,0,0,0
22,0,0,1,0,0,1.7409999999999999,3.141,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,13,0,0,9,0,37.882,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,10.882,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
131,0,0,1,0,0,1.0459333333333334,1.57,0,6,6,0,0,0,11,0,0,0,0,0,87,0,0,15,0,0,29,0,157.61593333333332,0,0,0,0,0,0,0,0,0,0,52,0,0,69,0,10,0,0,0,0
24,0,0,1,0,0,14.291000000000002,21.765,0,2,1,0,0,0,2,0,0,0,0,0,0,10,0,8,0,0,6,0,66.05600000000001,0,0,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0
95,0,0,0,0,0,2.51025,5.162,0,4,0,17,18,0,0,0,0,22,0,0,0,0,0,1,0,0,72,0,141.67225,0,0,0,0,3,0,2,0,0,0,39,0,4,15,1,14,1,0,0,16
9,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22.881999999999998,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4
30,0,0,0,0,0,1.516,1.516,0,1,1,0,0,0,12,0,0,0,0,0,9,0,0,17,0,0,4,0,47.032,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,0,0,0,0,0
232,0,0,1,0,0,4.412045454545455,21.065,0,21,16,0,0,0,0,0,0,10,0,0,12,0,0,1,0,6,199,4,295.4770454545454,0,0,0,0,0,88,0,0,0,0,104,0,0,0,0,40,0,0,0,0
2,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,1.7409999999999999,3.141,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,10,0,20.881999999999998,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
130,0,0,1,0,0,1.141,2.417,0,3,3,0,0,0,12,0,0,26,0,0,38,0,0,14,0,40,12,0,152.558,0,0,0,0,0,0,0,0,0,0,30,0,0,98,0,2,0,0,0,0
98,0,0,0,0,0,1.6562222222222223,3.513,3,4,3,6,6,0,11,0,0,0,0,0,54,0,0,14,0,0,30,0,136.16922222222223,0,0,0,0,12,0,0,0,0,0,44,0,0,33,0,3,0,0,0,6
65,0,0,0,0,0,1.8165,2.015,0,10,1,0,0,0,10,0,0,22,0,0,0,0,0,13,0,0,30,0,89.8315,0,0,0,0,0,0,0,0,0,0,44,0,0,19,0,2,0,0,0,0
53,1,0,0,0,0,1.50925,3.108,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,39,13,0,62.61725,0,0,0,0,3,0,0,0,0,0,14,0,0,31,0,4,1,0,0,0
3,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,1.7409999999999999,3.141,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,25.881999999999998,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,8.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,4,0,0,33,0,49.882,0,0,0,0,0,0,0,0,0,13,17,0,0,0,0,2,0,0,0,5
16,0,0,0,0,0,1.235,1.235,0,1,1,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,6,0,21.47,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,1,0,0,0,0
18,0,0,0,1,0,1.7409999999999999,3.141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,15,0,24.881999999999998,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0
24,0,0,0,0,0,1.731,1.731,0,1,1,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,13,0,29.462,0,0,0,0,0,0,1,0,0,0,12,0,0,7,0,3,1,0,0,0
31,0,0,0,0,0,2.7960000000000003,3.299,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,14,0,0,13,4,51.095,0,0,0,0,0,0,7,0,0,0,22,0,0,1,0,0,1,0,0,0
44,0,0,1,0,0,1.407,1.571,0,4,1,1,1,1,0,0,0,0,0,0,13,1,0,1,0,0,29,0,55.978,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,3,0,0,0,0
119,0,0,1,0,0,1.1901764705882354,1.795,1,5,5,0,0,2,0,0,0,0,0,0,81,0,0,1,0,0,37,0,135.98517647058824,0,0,0,0,6,0,1,0,0,0,33,0,3,63,0,13,0,0,0,0
136,0,0,0,0,0,1.585923076923077,1.898,1,8,7,0,0,0,9,0,0,38,0,0,34,9,0,18,0,0,37,0,164.48392307692308,0,0,0,0,3,0,2,0,0,0,57,0,0,60,0,13,1,0,0,0
49,0,0,0,0,0,2.622833333333333,8.043,0,1,1,1,1,0,12,0,0,0,0,0,0,0,0,16,27,0,6,0,75.66583333333332,0,0,0,0,0,0,0,0,0,0,23,0,0,25,0,1,0,0,0,0
26,0,0,1,0,0,1.7409999999999999,3.141,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,15,0,0,11,0,45.882,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,18,0,0,74,0,108.882,0,0,0,0,0,0,0,0,0,49,42,0,0,0,0,1,0,0,0,0
49,0,0,0,0,0,2.5497142857142854,3.258,0,2,2,0,0,0,0,0,0,0,0,0,23,0,0,1,11,0,14,0,58.80771428571428,0,0,0,0,0,0,0,0,0,0,16,0,0,29,0,4,0,0,0,0
61,0,0,0,0,0,1.1664285714285714,2.088,0,7,2,0,0,0,2,0,0,30,0,0,8,0,0,4,0,0,19,0,75.25442857142858,0,0,0,0,0,0,0,0,0,0,27,0,0,32,0,2,0,0,0,0
8,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,12.882,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,1.8803076923076922,3.148,5,5,5,0,0,0,2,0,0,0,0,0,61,0,0,5,0,0,25,0,113.02830769230769,0,0,0,0,14,0,0,0,0,0,36,0,0,32,0,9,0,0,0,0
12,0,0,0,0,0,3.9865,7.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,23.4175,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0
54,0,0,0,0,0,3.8863333333333334,4.48,0,2,2,0,0,0,12,0,0,26,0,0,0,0,0,18,0,0,10,0,78.36633333333333,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,2,0,0,0,0
58,0,0,1,0,0,1.8643999999999998,2.162,0,2,2,0,0,0,0,0,0,26,0,0,0,0,1,1,0,0,30,0,67.0264,0,0,0,0,0,0,0,0,0,0,30,0,0,18,0,9,1,0,0,0
78,0,0,0,0,0,0.614,1.422,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,23,0,100.036,0,0,0,0,48,0,5,0,0,0,16,0,3,0,0,2,4,0,0,0
344,0,0,0,0,0,5.1145,27.518,3,15,13,2,1,0,12,1,0,83,0,0,51,42,0,16,0,0,125,26,422.6325,0,0,0,0,8,0,3,0,0,0,109,0,9,159,0,54,0,0,0,2
168,0,0,0,0,0,2.291888888888889,5.412,0,14,10,4,4,2,0,0,0,77,0,0,14,0,0,2,0,0,76,0,210.70388888888888,0,0,0,0,0,0,0,0,0,0,78,0,0,65,0,23,0,0,0,3
